DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
LB202200000091,LBGE81FL,LB,2022,91,LB2022MIS,931.9090576,1035.023438,1122.302002,1191.750122,1273.233276,51.1141777,45.61843872,71.69347382,45.79212952,51.43880844,24.84310913,24.37046432,25.79113579,26.00439072,26.98720741,13.3718462,13.84014797,13.99289703,13.89521122,13.56646442,NA,536.6162109,0.532568574,0.493888527,0.461650789,0.489735007,0.494198591,0,0,0,0,0,24.59236717,11,0,0.041320231,0.011626368,0.433387727,0.755314708,0.573506951,21.18658447,21.2406559,22.43260956,22.17383194,22.37838364,0.049280066,16.32890892,0.114761867,0.413663,0.248549953,0.51769042,0.478465855,0.390535027,0.371911645,0.364847273,0.619861066,0.517430067,0.362368137,0.361060411,0.389983445,31.09524155,31.8978157,32.08010864,31.85364723,31.85677147,24.37808228,24.95763969,25.06004143,24.8728447,25.03951073,17.72339439,18.05766869,18.08721161,17.95843506,18.290308,0,17.53006172,18.11084557,19.07408333,18.34327316,17.76955986,3.617245436,3.634577751,3.507537603,3.637746096,3.637384415,184.8925476,165.8037567,251.4675293,166.5801392,187.1027222,2738.412842,2663.794189,2832.07373,2550.768066,2201.626709,23.08499336,24.4358654,25.38591194,25.21728516,25.0535984,23.91461945,23.6086235,23.13851929,24.00907516,25.24730492,24.46511841,23.30462074,137.7080078,161.6528473,189.6309814,187.4416962,198.4150543,203.3648987,989.7462158,1075.767944,1248.795654,1359.336548,1466.53186,46.49828339,50.53958511,58.66843033,63.86164093,68.89767456,13.06534863,12.59490395,15.36448765,12.0148983,12.99674129
LB202200000092,LBGE81FL,LB,2022,92,LB2022MIS,1268.440308,1479.863403,1549.437012,1682.265503,1857.100708,48.11499023,50.2519455,65.58715057,41.66191864,48.10137177,24.86605644,25.05307961,25.58719063,26.36042976,26.07769394,13.84939289,13.78945351,13.95920181,14.18871498,13.71328163,NA,414.5068359,0.496286958,0.515905023,0.524896324,0.491143078,0.49530372,0,0,0,0,0,29.83142662,12,0.448225766,0.059167717,0.023582978,0.492086083,0.773254991,0.400964767,21.30296516,21.71159172,22.32086945,22.72320175,22.69966125,0.063283846,53.2372551,0.1255043,0.977359593,0.241474092,0.521308064,0.541261196,0.541791141,0.487065017,0.44438976,0.63136363,0.653126895,0.616659045,0.539112985,0.533189535,32.32027054,32.80907059,33.04370499,32.95078278,32.85820389,25.38107681,25.8853302,26.03797722,25.82899284,25.97343826,18.47087669,19.01961708,19.08450508,18.76206589,19.14492226,0,17.73987389,18.37010574,19.05454826,19.08597183,19.32163048,3.45147562,3.474522591,3.327908039,3.474609375,3.499783039,166.0677185,174.6015167,218.2680054,144.7588959,168.3443604,2214.547607,2151.608887,2563.276855,2331.029053,2127.510498,24.9264431,24.94986916,25.06688881,25.55161285,25.19853401,24.52710724,23.63101196,23.10928535,24.66864014,25.24810219,25.14064407,24.40692902,140.5683594,244.2676086,282.0219727,287.5990295,291.1956482,308.2515869,1049.537109,1155.166016,1357.903687,1496.774658,1635.206909,49.17950821,54.12909698,63.62903595,70.1362915,76.62298584,12.76167488,13.19429684,14.42997742,11.75077629,12.65497398
LB202200000093,LBGE81FL,LB,2022,93,LB2022MIS,891.18573,968.017334,966.4806519,1003.605225,1055.10437,46.86336136,48.58204651,66.63299561,40.67847061,46.81304169,24.56195831,24.91941071,25.93214607,26.4828701,26.22337341,13.48880291,13.38103294,13.60260487,13.78836823,13.35963535,NA,444.9677734,0.507085025,0.497382283,0.52253294,0.514733016,0.516020894,0,0,0,0,0,30.32643318,12,0,0.049397483,0.019757468,0.443095982,0.769455791,0.47138086,21.48799896,21.81343651,22.75602913,22.97994232,22.87706757,0.046328675,25.18009567,0.154564843,0.515729129,0.223248392,0.533365428,0.547206163,0.554012775,0.499781668,0.432857305,0.666383028,0.668364286,0.676042199,0.568238676,0.502702832,31.86827278,32.32322311,32.58372498,32.45685959,32.41297913,25.10573006,25.60425377,25.75473213,25.54184151,25.70850754,18.37947083,18.94218826,18.98112106,18.66848946,19.05334282,0,18.41404152,18.70746422,19.57991409,19.47701454,19.53076172,3.372829914,3.357769251,3.257161617,3.38198781,3.413758755,158.0621643,163.1273041,217.0344238,137.5740814,159.8084259,2103.788818,2119.688477,2248.62793,2096.275635,1961.185913,24.47324181,24.77274513,24.8428421,25.29300308,24.91969299,24.13875771,23.3712101,22.95512009,24.39396667,24.87373161,24.71186829,23.90789032,146.1513672,176.0834961,184.4779358,193.3004913,173.7213745,175.1319122,963.7481079,1060.74292,1246.908813,1374.428467,1501.545288,45.17654037,49.72325516,58.44994736,64.42754364,70.38625336,12.56922722,12.85660553,14.68602848,11.5309248,12.44190121
LB202200000094,LBGE81FL,LB,2022,94,LB2022MIS,1071.91626,1063.579102,1225.035034,1101.087036,1165.499878,48.39617157,50.00532913,64.37736511,41.26737595,48.00545883,25.53624535,25.32285118,26.23243332,26.71354485,26.85137177,13.35455799,13.23703766,13.42926788,13.64720821,13.19211578,NA,329.3056641,0.518871605,0.48493439,0.516465247,0.51051873,0.509441674,0,0,0,0,0,29.17517662,12,0,0.062925041,0.029301979,0.531754255,0.766111314,0.480993509,22.06899834,22.34566689,22.83251953,23.09203339,23.04346848,0.04289303,48.30159378,0.106384695,1.028412342,0.280976027,0.527094483,0.544601023,0.531935692,0.483352602,0.434570879,0.618730068,0.645116389,0.586350203,0.530060947,0.505394697,32.13094711,32.54811859,32.82514572,32.71664047,32.61539459,25.43046951,25.90408134,26.08145332,25.86866379,25.99534225,18.77639008,19.31108284,19.39587784,19.0694294,19.42327881,0,18.60174942,19.3684845,19.43260384,19.47052002,19.23556709,3.371440887,3.389496565,3.264525414,3.390408039,3.414699078,163.1648407,169.4928741,210.1615448,139.9132385,163.9241943,2011.605225,1884.613281,2430.715332,2070.094971,1937.665771,25.23774338,25.47383499,26.00607872,26.20703316,25.97351456,25.15286255,23.84128189,23.61831856,24.763237,25.37622452,25.48316765,24.73272324,93.57519531,196.1113281,202.6894226,214.0864563,190.5952148,193.4559326,916.2788696,1008.496155,1185.492554,1306.731201,1427.586914,42.91950607,47.23906708,55.52977371,61.20872498,66.86973572,12.75361061,13.07789898,14.29016876,11.65461254,12.57923889
LB202200000095,LBGE81FL,LB,2022,95,LB2022MIS,7692.374512,9504.635742,11054.55078,9713.646484,10991.08789,50.84690857,53.46557236,68.6675415,43.72360992,51.02877045,27.29737282,25.78159523,27.48451996,27.70448494,28.21787643,13.65506458,13.60967922,13.78765869,14.00853634,13.5375576,NA,281.8056641,0.475430042,0.464883447,0.474971056,0.455932856,0.436481506,0,0,0,0,0,40.36380386,12,0,0.065724008,0.025044424,0.535548329,0.770270407,0.39588517,22.73929787,22.69027328,23.61350441,23.8453331,24.12203598,0.319446832,276.2508545,1.365658283,1.989871264,1.249309778,0.448425531,0.454262316,0.375808775,0.337701321,0.361243069,0.470502257,0.465111464,0.347578347,0.313615203,0.37327075,32.15668488,32.65327072,32.8862114,32.78213501,32.68453598,25.3126297,25.82336617,25.97115326,25.75426865,25.89040756,18.50162125,19.04359055,19.09855461,18.77359581,19.14697647,0.0977882,18.18122292,19.59895325,19.74248886,19.98618126,20.02619743,3.461805582,3.475636721,3.37356782,3.490335703,3.507291794,176.02211,185.8269043,231.6546021,152.6100769,178.9727936,2076.874756,1961.175293,2403.695801,2115.688721,1788.665283,25.41949272,25.74951935,25.59963799,26.2658062,25.68050766,25.36240005,24.58823776,24.01785278,25.19419098,26.07015419,25.87527657,24.93617249,7.428710938,1503.960327,1809.654175,2231.596924,1681.053955,1824.101318,2922.030762,3212.849609,3772.309326,4155.324219,4536.650879,136.9086761,150.5346832,176.7475891,194.6933441,212.5600128,13.05645657,13.57084751,14.70315266,11.97936344,12.96895218
LB202200000096,LBGE81FL,LB,2022,96,LB2022MIS,1101.134155,1123.737549,1969.636841,1418.879028,1541.987305,55.54782867,57.0103035,72.34824371,46.27093887,55.12208176,25.88021278,25.12278366,26.10721588,26.50501442,26.50362015,12.40406609,12.48491096,12.71919823,12.54490757,12.3223238,NA,250.9667969,0.532151937,0.522175312,0.534893692,0.512636364,0.548983812,0,0,0,0,0,35.58694077,14,0,0.066311486,0.042570457,0.650970936,0.726517677,0.491059512,22.21832848,22.33375931,23.20078278,23.45569611,23.27863312,0.022823064,79.25366211,0.170829862,1.898756623,0.370564491,0.466143161,0.460935861,0.360022217,0.395326734,0.411382526,0.49669072,0.473905027,0.329396248,0.393283933,0.474490583,31.92701149,32.4091301,32.71485901,32.38956833,32.36106873,25.69842339,26.13964081,26.33815193,26.08825302,26.17144203,19.5229454,19.92421913,19.99566078,19.84466171,20.03874397,0.044972688,18.55644417,19.54473305,20.29435158,20.40637779,20.05364799,3.382233858,3.406090975,3.359997034,3.408101797,3.407624483,187.8757477,194.1822815,243.0898743,157.6960907,187.8353577,1928.617065,1652.143921,2278.865479,1638.430786,1760.51123,25.74823952,26.42563438,26.51732635,26.56796455,26.33927917,25.50048447,24.55209541,24.47899628,25.00448418,25.5892334,26.29206276,24.61384201,67.81054688,191.0233307,214.1539917,307.4527893,245.6041565,255.9473572,518.1566162,570.305603,670.3972168,738.9578247,807.3019409,24.2395134,26.67905617,31.36137009,34.56865692,37.76581192,13.49867153,13.8626318,15.06833649,12.24916649,13.22809601
LB202200000097,LBGE81FL,LB,2022,97,LB2022MIS,832.8006592,811.6742554,968.5692139,919.2625732,977.6269531,50.77132797,52.23403168,66.29858398,42.61799622,50.09993362,25.71224976,25.00357628,26.07514572,26.68863297,26.46243095,12.78680611,12.62317753,12.79335976,13.02838516,12.61940098,NA,250.1845703,0.517778993,0.522126079,0.527702391,0.537928998,0.54632777,0,0,0,0,0,33.81544876,12,0,0.068081945,0.037784759,0.633891046,0.729462862,0.489898473,22.09906387,22.40546989,23.08996964,23.51162529,23.42606544,0.037269715,55.8733902,0.130962715,1.204174757,0.342443824,0.517127991,0.530855119,0.480792791,0.461190939,0.445736706,0.594657183,0.623105168,0.494526297,0.49095723,0.543704033,32.08971405,32.4378891,32.73416138,32.62404633,32.50368881,25.66905403,26.10868073,26.31028557,26.08177185,26.17126656,19.30290794,19.81471443,19.94079781,19.59565926,19.88428879,0,18.48587418,19.8073616,20.10479164,20.33461761,20.38969994,3.353602409,3.365104198,3.28350687,3.367447853,3.387673616,170.2668457,175.7729645,217.6918488,143.5139008,169.722229,1824.169678,1703.417358,2410.357666,1712.231079,1746.61731,25.68598747,26.31932068,26.78550911,26.76580238,26.48275948,25.56546211,24.30316353,24.18746948,25.00285721,25.58812332,25.95816803,25.17252541,116.9365234,145.4403687,154.6831665,158.1615906,159.1218872,162.2717896,686.0849609,755.1348267,887.664917,978.4451904,1068.938721,32.10871887,35.34024811,41.5426445,45.79115295,50.0262413,13.04107189,13.34432316,14.59141445,11.85189629,12.7978735
LB202200000098,LBGE81FL,LB,2022,98,LB2022MIS,2069.249023,2242.394531,2709.212402,2685.213379,2907.221191,49.86657333,51.75910187,66.2538681,42.50291443,49.60072327,25.68782997,25.91484261,26.69836998,26.95605278,26.91612816,13.63997459,13.5837965,13.73366642,13.98169899,13.49373531,NA,272.9755859,0.497932971,0.485666543,0.501718163,0.522923112,0.50348407,0,0,0,0,0,31.02131844,12,0.021677494,0.071401782,0.033461839,0.578884542,0.779959559,0.445910394,22.07868576,22.33153152,23.21925354,23.2947731,23.61192322,0.039482981,71.35246277,0.113554038,1.354663253,0.244703189,0.500777423,0.51642102,0.455032378,0.434146851,0.419711083,0.553868353,0.577135921,0.452404141,0.447874993,0.478533566,32.40247345,32.86663818,33.11357117,33.02173233,32.90335846,25.56380272,26.05130386,26.22497177,26.00199699,26.12774849,18.76250076,19.28284073,19.3799057,19.04003143,19.40962219,0,18.46954155,18.74821663,19.74013901,19.63349533,20.30771828,3.44921875,3.470052242,3.364988565,3.477213621,3.491550922,172.0007172,179.6067657,222.9434967,147.7917175,173.1834564,2117.070557,1927.695435,2470.044434,2047.085083,1973.910767,25.72904396,25.76909828,26.5815239,26.80621529,26.49085045,25.85741234,24.23316765,24.14524078,25.06106758,25.86226463,26.0193119,25.16504288,43.43261719,394.9309082,427.3397827,495.8107605,464.8032532,482.5562134,1426.678345,1570.263916,1845.853516,2034.626465,2222.803223,66.81513977,73.5396347,86.44622803,95.28696442,104.0997849,12.96749973,13.37234402,14.55746078,11.89021397,12.81095123
LB202200000099,LBGE81FL,LB,2022,99,LB2022MIS,445.3436279,509.4597473,541.230957,598.696228,656.1626587,54.59657669,56.59423065,72.00018311,46.01148224,54.38748932,26.35058594,25.81132889,26.62315369,26.89082527,26.67819595,13.03081608,13.10039043,13.3999567,13.37942791,12.93975735,NA,217.3076172,0.518620849,0.50744015,0.536498785,0.528963208,0.52406168,0,0,0,0,0,37.8697052,13,0,0.070602268,0.038255002,0.617331743,0.761791348,0.48294127,22.10898018,22.55054283,23.4743042,23.51728821,23.56576157,0.018123565,55.85264206,0.121790342,1.234004617,0.197369561,0.521606207,0.529117286,0.483937323,0.500969827,0.479890585,0.628453016,0.63870877,0.498211831,0.570777476,0.633396208,32.05095673,32.57543564,32.90047836,32.65942001,32.53988647,25.51618958,26.00499153,26.17699623,25.94422913,26.04605103,19.02013969,19.47504425,19.50052261,19.27999115,19.60013008,0,17.86737442,19.28975677,20.32545471,20.14374924,20.45332909,3.426388979,3.445659876,3.383723974,3.446701527,3.457986116,187.0691071,195.0044708,243.6287384,158.5878601,188.0711823,2098.187012,1840.375122,2554.147461,1959.897095,1943.796997,25.69420433,25.98386955,26.18209267,26.60205269,26.18945885,25.63135719,24.49718666,24.23335075,25.14909935,25.93161583,26.20484734,24.94651604,63.68652344,89.69281006,97.08925629,103.2131042,103.6327133,108.9134064,609.4154663,670.7490234,788.4689941,869.1046753,949.4855957,28.53044701,31.40184402,36.91303253,40.68807983,44.45119858,13.40022087,13.83500862,14.98343277,12.18850708,13.19887161
LB202200000100,LBGE81FL,LB,2022,100,LB2022MIS,698.9759521,768.5181885,754.5900879,911.5550537,996.9237061,49.23825073,50.83313751,65.08599091,41.77666092,48.76264191,25.5842247,25.09925842,25.91139603,26.40300941,26.78938675,13.27174568,13.14838028,13.32515907,13.56694126,13.11022854,NA,321.7011719,0.529885054,0.494847894,0.533990979,0.521522939,0.541747212,0,0,0,0,0,28.3670826,13,0,0.062995233,0.030938843,0.567082524,0.756277442,0.463641673,22.04693031,22.29426956,22.690588,23.00119781,23.35331535,0.043545313,50.10538483,0.114198595,1.019665003,0.32167536,0.536077797,0.546604335,0.535969794,0.501763284,0.459853739,0.644355237,0.662917316,0.594316959,0.567921996,0.564092219,32.18841171,32.59198761,32.8694725,32.77138519,32.65613556,25.5287323,25.99539948,26.17948532,25.96137238,26.07670784,18.91666794,19.44360542,19.54431534,19.20444107,19.54590607,0,18.50963783,19.48928261,19.46977997,19.59938622,19.91724396,3.380815983,3.397482634,3.288599491,3.400303841,3.422106504,166.4654694,172.7046814,214.0417633,142.0533447,166.8709564,2020.061279,1836.319946,2443.811768,1920.842529,1837.077515,25.40106773,25.64626312,26.30246735,26.41987991,26.20024109,25.36636734,23.92369843,23.84689903,24.77895355,25.43310547,25.63068581,24.86293793,111.6679688,139.654892,146.458786,149.5650024,157.7877502,165.474762,855.3359375,941.4197388,1106.643799,1219.818848,1332.63623,40.05407715,44.08525085,51.8224411,57.12225723,62.40532303,12.8661108,13.19421864,14.41275597,11.74465847,12.67432022
LB202200000101,LBGE81FL,LB,2022,101,LB2022MIS,77.52148438,87.71194458,105.7590942,120.8638229,138.3506927,57.15726471,58.73778915,74.45240784,47.27833557,56.83781052,25.50890732,24.80960655,25.44789314,25.81516266,25.34225273,11.0931139,11.05489063,11.24228859,11.06037331,11.04388046,NA,246.1914063,0.461398631,0.457111567,0.472473919,0.479734093,0.46406877,0,0,0,0,0,19.57970428,14,0.017576268,0.045208771,0.032571264,0.661354244,0.608095825,0.403346717,21.96107864,22.09182358,22.8190155,23.34908867,22.52475739,0.043715596,47.06049728,0.111286648,1.845306873,0.21270211,0.526679277,0.483454019,0.472954899,0.477089316,0.465539366,0.642087638,0.518775105,0.481029779,0.527232707,0.599891663,31.09683228,31.48913574,31.80555725,31.43569183,31.50085449,25.52543449,25.93822289,26.16326714,25.88201714,25.95669937,20.00371933,20.43424606,20.56326675,20.37531853,20.45697403,0,18.41324997,19.37404251,20.19013786,20.88301277,19.70726395,3.258593798,3.279456139,3.254123211,3.291275978,3.279079914,186.2523041,192.628006,242.277298,155.6060486,186.3757172,2446.097656,2095.710205,3080.306396,1896.757568,2061.98291,25.56402397,26.28328705,26.4570961,26.34422302,25.83714867,25.02387619,24.20870399,24.15876961,24.73365211,25.39772224,25.66545296,25.10272408,641.0761719,10.04738426,11.99329758,13.40948105,14.9562645,16.34156418,117.4303894,137.514267,171.9859619,201.6977844,234.4434509,5.48861599,6.427322865,8.038506508,9.42721653,10.95772648,13.58767891,13.95446491,15.22034645,12.2930336,13.28344917
LB202200000102,LBGE81FL,LB,2022,102,LB2022MIS,203.2344208,204.2050629,271.009613,296.8378906,350.2153931,52.14373398,54.18469238,79.8314209,42.90740585,52.11620712,25.95758629,24.94768906,25.41034317,25.49087143,25.61449623,10.07890606,9.700086594,9.826562881,10.09483528,9.8567276,NA,210.1191406,0.499417812,0.473317385,0.483349115,0.484717518,0.505401611,0,0,0,0,0,10.92250252,14,0,0.034569055,0.032840785,0.50641346,0.629741848,0.400612384,22.39110565,22.59573746,23.0218029,22.85717201,23.10503387,0.041802067,23.28183937,0.028766448,0.931183994,0.094729938,0.561502934,0.511175215,0.555794835,0.456719875,0.469218075,0.796616971,0.606407821,0.719387412,0.497003525,0.602676809,30.58671951,30.80421066,31.12851524,30.96879387,30.92508698,25.52365494,25.93038177,26.1980896,25.89544296,25.97356796,20.5078125,21.10412407,21.30195427,20.87395859,21.06835938,0,18.82462502,20.24378586,20.63326454,20.2234726,20.59556961,3.100347281,3.113758802,3.106119871,3.159244776,3.108637094,161.663681,168.7180634,247.9659729,135.5549927,162.010376,2090.334473,1978.167114,2718.296875,1571.815063,1774.367554,25.67130089,26.68721962,27.12390709,27.03700256,25.62566185,25.4017334,24.52681732,24.11389732,25.34623146,25.95606422,25.55994225,25.16291237,640.453125,23.02401733,27.92198944,31.17137527,36.73213196,41.36637878,244.0417023,285.7796631,357.4181213,419.1646729,487.2161255,11.40289307,13.35310745,16.70042801,19.58554649,22.7652626,12.94058132,13.32831955,15.63527775,11.74002934,12.69515991
LB202200000103,LBGE81FL,LB,2022,103,LB2022MIS,383.2747192,409.9468384,487.7662048,558.6613159,672.5214233,54.59452057,56.41141891,75.45687103,44.97859192,54.44454575,25.64221001,24.84874916,25.33864594,25.74987602,25.73716164,10.61679649,10.30898476,10.49934864,10.6014328,10.45273495,NA,213.2802734,0.507310271,0.484040082,0.49440366,0.471123964,0.4818452,0,0,0,0,0,18.94607925,14,0,0.049677275,0.043486454,0.692846358,0.675972044,0.452551007,22.13441658,22.18661499,22.86187553,23.12160492,22.73180771,0.07464271,25.87771988,0.029708901,1.078620076,0.061429176,0.544130027,0.474231601,0.487481862,0.415404767,0.430689543,0.698260844,0.521279395,0.506318927,0.426110715,0.526863158,30.65481949,30.90039063,31.24674606,31.00859451,31.01276016,25.31940079,25.72565079,25.97382736,25.67994881,25.765625,20.03802109,20.59140587,20.74739647,20.40716171,20.56002617,0,18.62662506,19.52447891,20.38510323,20.49333382,19.72645378,3.159505129,3.171223879,3.158072948,3.205208302,3.171224117,172.4916687,178.8932343,238.2983093,144.1657562,172.6558533,2183.751709,2138.875244,2936.499756,1701.125244,1941.134399,25.56602478,26.47013474,26.80514526,26.65890694,25.77012444,25.14083099,24.25426102,24.08685875,24.99560165,25.70459175,25.55439568,25.33707047,206.6865234,51.09238052,56.05410004,61.31280518,69.13140869,79.43618011,399.4485474,467.7654114,585.0235596,686.0906372,797.4775391,18.66710854,21.85970497,27.33943558,32.06252289,37.26787567,13.29697895,13.66328049,15.32886696,12.03304672,13.02013016
LB202200000104,LBGE81FL,LB,2022,104,LB2022MIS,1429.192383,2549.051514,3758.214355,3236.952637,3598.121826,53.91725159,55.75456238,72.69942474,44.69167709,53.73652267,26.24481964,25.30399895,26.04135513,26.52200127,26.20392418,11.00143242,10.70021725,10.86575508,11.00186634,10.82313347,NA,215.4892578,0.526367605,0.493203461,0.519584239,0.501237154,0.489624321,0,0,0,0,0,35.74059677,13,0,0.056140307,0.049296875,0.71369791,0.680934191,0.466645539,22.49026871,22.49904823,22.95095444,23.47424698,23.37828064,0.106074244,76.97188568,0.183405608,1.713047266,0.307474792,0.446608067,0.342539132,0.292028189,0.24652794,0.301739156,0.461707741,0.310767353,0.243176147,0.199865147,0.290876329,30.9161911,31.16332436,31.49058151,31.27300262,31.27022552,25.3877182,25.79466248,26.03085899,25.7474823,25.83645821,19.91475677,20.46310806,20.62482643,20.27113724,20.44709206,0.148280755,18.73571777,19.69409752,19.86055565,20.42649651,20.5526371,3.200390577,3.204991341,3.178385496,3.227430582,3.208463669,172.5562592,178.6928864,231.066803,144.2392883,172.4116821,2042.28894,1925.831543,2617.120605,1661.267578,1849.131226,25.60296059,26.49591064,26.8205471,26.69591713,25.92128563,25.22315407,24.33166885,24.13939667,25.02223587,25.6497097,25.66762543,25.29768181,124.3330078,188.1005249,348.5447083,477.2661438,400.5559387,424.9992371,399.3569641,467.6581726,584.8894043,685.9332886,797.2946777,18.66710854,21.85970497,27.33943367,32.06251907,37.26787567,13.24996471,13.60234356,15.09628868,11.99698734,12.97747326
LB202200000105,LBGE81FL,LB,2022,105,LB2022MIS,1429.192383,2549.051514,3758.214355,3236.952637,3598.121826,53.91725159,55.75456238,72.69942474,44.69167709,53.73652267,26.24481964,25.30399895,26.04135513,26.52200127,26.20392418,11.00143242,10.70021725,10.86575508,11.00186634,10.82313347,NA,215.4892578,0.526367605,0.493203461,0.519584239,0.501237154,0.489624321,0,0,0,0,0,35.74059677,13,0,0.056140307,0.049296875,0.71369791,0.680934191,0.466645539,22.49026871,22.49904823,22.95095444,23.47424698,23.37828064,0.106074244,76.97188568,0.183405608,1.713047266,0.307474792,0.446608067,0.342539132,0.292028189,0.24652794,0.301739156,0.461707741,0.310767353,0.243176147,0.199865147,0.290876329,30.9161911,31.16332436,31.49058151,31.27300262,31.27022552,25.3877182,25.79466248,26.03085899,25.7474823,25.83645821,19.91475677,20.46310806,20.62482643,20.27113724,20.44709206,0.148280755,18.73571777,19.69409752,19.86055565,20.42649651,20.5526371,3.200390577,3.204991341,3.178385496,3.227430582,3.208463669,172.5562592,178.6928864,231.066803,144.2392883,172.4116821,2042.28894,1925.831543,2617.120605,1661.267578,1849.131226,25.60296059,26.49591064,26.8205471,26.69591713,25.92128563,25.22315407,24.33166885,24.13939667,25.02223587,25.6497097,25.66762543,25.29768181,124.3330078,188.1005249,348.5447083,477.2661438,400.5559387,424.9992371,399.3569641,467.6581726,584.8894043,685.9332886,797.2946777,18.66710854,21.85970497,27.33943367,32.06251907,37.26787567,13.24996471,13.60234356,15.09628868,11.99698734,12.97747326
